,JOB MIX,MESIN,TANGGAL,YEARS,MONTH,DAYS,NAMA_PRODUCT,WO QTY,REJECT,ACTUAL QTY,PERSENTASE REJECT
1376,JOBMIX 1,MP 4,2024-10-29,2024,10,Selasa,PAVING 8 K300 ABU-ABU,5244,0,5244,0.0%
1377,JOBMIX 1,MP 5,2024-10-29,2024,10,Selasa,PAVING BELAH KETUPAT 6 K300 MERAH,3564,78,3486,2.2%
1378,JOBMIX 1,MP 6,2024-10-29,2024,10,Selasa,PAVING 8 K300 ABU-ABU,4716,2,4714,0.0%
1379,JOBMIX 1,MP 1,2024-10-30,2024,10,Rabu,GRASS BLOCK 6 K300 ABU-ABU,1142,0,1142,0.0%
1380,JOBMIX 1,MP 2,2024-10-30,2024,10,Rabu,PAVING 6 K300 ABU-ABU,5784,136,5648,2.4%
1381,JOBMIX 1,MP 3,2024-10-30,2024,10,Rabu,"PAVING 10,5X10,5 6 K300 MERAH",13968,244,13724,1.8%
1382,JOBMIX 1,MP 4,2024-10-30,2024,10,Rabu,PAVING 8 K300 ABU-ABU,5256,16,5240,0.3%
1383,JOBMIX 1,MP 5,2024-10-30,2024,10,Rabu,PAVING BELAH KETUPAT 6 K300 MERAH,3264,27,3237,0.8%
1384,JOBMIX 1,MP 6,2024-10-30,2024,10,Rabu,PAVING 8 K300 ABU-ABU,5256,48,5208,0.9%
1385,JOBMIX 1,MP 1,2024-10-31,2024,10,Kamis,GRASS BLOCK 6 K300 ABU-ABU,1140,1,1139,0.1%
1386,JOBMIX 1,MP 2,2024-10-31,2024,10,Kamis,PAVING 6 K300 ABU-ABU,6984,237,6747,3.5%
1387,JOBMIX 1,MP 3,2024-10-31,2024,10,Kamis,"PAVING 10,5X10,5 6 K300 MERAH",14064,300,13764,2.2%
1388,JOBMIX 1,MP 4,2024-10-31,2024,10,Kamis,PAVING 8 K300 ABU-ABU,5244,15,5229,0.3%
1389,JOBMIX 1,MP 5,2024-10-31,2024,10,Kamis,PAVING BELAH KETUPAT 6 K300 MERAH,3096,28,3068,0.9%
1390,JOBMIX 1,MP 6,2024-10-31,2024,10,Kamis,PAVING 8 K300 ABU-ABU,4776,28,4748,0.6%
1391,JOBMIX 1,MP 1,2024-11-01,2024,11,Jumat,PAVING 6 K300 ABU-ABU,3720,164,3556,4.6%
1392,JOBMIX 1,MP 2,2024-11-01,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6000,193,5807,3.3%
1393,JOBMIX 1,MP 3,2024-11-01,2024,11,Jumat,PAVING 6 K300 ABU-ABU,4632,300,4332,6.9%
1394,JOBMIX 1,MP 4,2024-11-01,2024,11,Jumat,PAVING 8 K300 ABU-ABU,4500,17,4483,0.4%
1395,JOBMIX 1,MP 5,2024-11-01,2024,11,Jumat,BATAKO K300,582,2,580,0.3%
1396,JOBMIX 1,MP 6,2024-11-01,2024,11,Jumat,KANSTIN 425 K300 ABU-ABU,268,0,268,0.0%
1397,JOBMIX 1,MP 1,2024-11-02,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4728,79,4649,1.7%
1398,JOBMIX 1,MP 2,2024-11-02,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,5004,148,4856,3.0%
1399,JOBMIX 1,MP 3,2024-11-02,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4968,21,4947,0.4%
1400,JOBMIX 1,MP 4,2024-11-02,2024,11,Sabtu,PAVING 8 K300 ABU-ABU,3782,10,3772,0.3%
1401,JOBMIX 1,MP 5,2024-11-02,2024,11,Sabtu,BATAKO K300,636,0,636,0.0%
1402,JOBMIX 1,MP 6,2024-11-02,2024,11,Sabtu,KANSTIN 425 K300 ABU-ABU,246,0,246,0.0%
1403,JOBMIX 1,MP 1,2024-11-04,2024,11,Senin,PAVING 6 K300 ABU-ABU,6480,235,6245,3.8%
1404,JOBMIX 1,MP 2,2024-11-04,2024,11,Senin,PAVING 6 K300 ABU-ABU,6144,212,5932,3.6%
1405,JOBMIX 1,MP 3,2024-11-04,2024,11,Senin,PAVING 6 K300 ABU-ABU,6552,334,6218,5.4%
1406,JOBMIX 1,MP 4,2024-11-04,2024,11,Senin,PAVING 8 K300 ABU-ABU,3660,19,3641,0.5%
1407,JOBMIX 1,MP 5,2024-11-04,2024,11,Senin,BATAKO K300,684,9,675,1.3%
1408,JOBMIX 1,MP 6,2024-11-04,2024,11,Senin,KANSTIN 425 K300 ABU-ABU,282,10,272,3.7%
1409,JOBMIX 1,MP 1,2024-11-05,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6936,395,6541,6.0%
1410,JOBMIX 1,MP 2,2024-11-05,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6996,214,6782,3.2%
1411,JOBMIX 1,MP 3,2024-11-05,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6996,418,6578,6.4%
1412,JOBMIX 1,MP 5,2024-11-05,2024,11,Selasa,BATAKO K300,942,0,942,0.0%
1413,JOBMIX 1,MP 6,2024-11-05,2024,11,Selasa,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1414,JOBMIX 1,MP 1,2024-11-06,2024,11,Rabu,PAVING 6 K300 ABU-ABU,6996,110,6886,1.6%
1415,JOBMIX 1,MP 2,2024-11-06,2024,11,Rabu,PAVING 6 K300 ABU-ABU,5820,143,5677,2.5%
1416,JOBMIX 1,MP 3,2024-11-06,2024,11,Rabu,PAVING 6 K300 ABU-ABU,7044,334,6710,5.0%
1417,JOBMIX 1,MP 4,2024-11-06,2024,11,Rabu,PAVING 8 K300 ABU-ABU,5244,48,5196,0.9%
1418,JOBMIX 1,MP 5,2024-11-06,2024,11,Rabu,BATAKO K300,924,7,917,0.8%
1419,JOBMIX 1,MP 6,2024-11-06,2024,11,Rabu,KANSTIN 425 K300 ABU-ABU,302,0,302,0.0%
1420,JOBMIX 1,MP 1,2024-11-07,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6480,422,6058,7.0%
1421,JOBMIX 1,MP 2,2024-11-07,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6540,237,6303,3.8%
1422,JOBMIX 1,MP 3,2024-11-07,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6528,343,6185,5.5%
1423,JOBMIX 1,MP 4,2024-11-07,2024,11,Kamis,PAVING 8 K300 ABU-ABU,5244,12,5232,0.2%
1424,JOBMIX 1,MP 5,2024-11-07,2024,11,Kamis,BATAKO K300,912,13,899,1.4%
1425,JOBMIX 1,MP 6,2024-11-07,2024,11,Kamis,KANSTIN 425 K300 ABU-ABU,306,3,303,1.0%
1426,JOBMIX 1,MP 1,2024-11-08,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6012,14,5998,0.2%
1427,JOBMIX 1,MP 2,2024-11-08,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6012,3,6009,0.0%
1428,JOBMIX 1,MP 3,2024-11-08,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6048,11,6037,0.2%
1429,JOBMIX 1,MP 4,2024-11-08,2024,11,Jumat,PAVING 8 K300 ABU-ABU,4500,3,4497,0.1%
1430,JOBMIX 1,MP 5,2024-11-08,2024,11,Jumat,BATAKO K300,792,11,781,1.4%
1431,JOBMIX 1,MP 6,2024-11-08,2024,11,Jumat,KANSTIN 425 K300 ABU-ABU,262,1,261,0.4%
1432,JOBMIX 1,MP 1,2024-11-09,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4968,170,4798,3.5%
1433,JOBMIX 1,MP 2,2024-11-09,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4980,96,4884,2.0%
1434,JOBMIX 1,MP 3,2024-11-09,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4992,185,4807,3.8%
1435,JOBMIX 1,MP 4,2024-11-09,2024,11,Sabtu,PAVING 8 K300 ABU-ABU,3744,22,3722,0.6%
1436,JOBMIX 1,MP 5,2024-11-09,2024,11,Sabtu,BATAKO K300,540,2,538,0.4%
1437,JOBMIX 1,MP 6,2024-11-09,2024,11,Sabtu,KANSTIN 425 K300 ABU-ABU,242,0,242,0.0%
1438,JOBMIX 1,MP 1,2024-11-11,2024,11,Senin,PAVING 6 K300 ABU-ABU,6288,157,6131,2.6%
1439,JOBMIX 1,MP 2,2024-11-11,2024,11,Senin,PAVING 6 K300 ABU-ABU,6492,235,6257,3.8%
1440,JOBMIX 1,MP 3,2024-11-11,2024,11,Senin,TU 6 ABU-ABU,2496,123,2373,5.2%
1441,JOBMIX 1,MP 4,2024-11-11,2024,11,Senin,PAVING 8 K300 ABU-ABU,4872,22,4850,0.5%
1442,JOBMIX 1,MP 5,2024-11-11,2024,11,Senin,PAVING 6 K300 ABU-ABU,5088,67,5021,1.3%
1443,JOBMIX 1,MP 6,2024-11-11,2024,11,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1884,37,1847,2.0%
1444,JOBMIX 1,MP 1,2024-11-12,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6528,260,6268,4.1%
1445,JOBMIX 1,MP 2,2024-11-12,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6924,339,6585,5.1%
1446,JOBMIX 1,MP 3,2024-11-12,2024,11,Selasa,TU 6 ABU-ABU,3504,250,3254,7.7%
1447,JOBMIX 1,MP 4,2024-11-12,2024,11,Selasa,PAVING 8 K300 ABU-ABU,5232,56,5176,1.1%
1448,JOBMIX 1,MP 5,2024-11-12,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6960,136,6824,2.0%
1449,JOBMIX 1,MP 6,2024-11-12,2024,11,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2424,2,2422,0.1%
1450,JOBMIX 1,MP 1,2024-11-13,2024,11,Rabu,PAVING 6 K300 ABU-ABU,7032,31,7001,0.4%
1451,JOBMIX 1,MP 2,2024-11-13,2024,11,Rabu,PAVING 6 K300 ABU-ABU,6156,20,6136,0.3%
1452,JOBMIX 1,MP 3,2024-11-13,2024,11,Rabu,TU 6 ABU-ABU,3516,18,3498,0.5%
1453,JOBMIX 1,MP 4,2024-11-13,2024,11,Rabu,PAVING 8 K300 ABU-ABU,5244,18,5226,0.3%
1454,JOBMIX 1,MP 5,2024-11-13,2024,11,Rabu,PAVING 6 K300 ABU-ABU,6792,16,6776,0.2%
1455,JOBMIX 1,MP 6,2024-11-13,2024,11,Rabu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2202,5,2197,0.2%
1456,JOBMIX 1,MP 1,2024-11-14,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6996,266,6730,4.0%
1457,JOBMIX 1,MP 2,2024-11-14,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6984,375,6609,5.7%
1458,JOBMIX 1,MP 3,2024-11-14,2024,11,Kamis,TU 6 ABU-ABU,3522,205,3317,6.2%
1459,JOBMIX 1,MP 4,2024-11-14,2024,11,Kamis,PAVING 8 K300 ABU-ABU,5256,38,5218,0.7%
1460,JOBMIX 1,MP 5,2024-11-14,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6996,100,6896,1.5%
1461,JOBMIX 1,MP 6,2024-11-14,2024,11,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2616,0,2616,0.0%
1462,JOBMIX 1,MP 1,2024-11-15,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6048,208,5840,3.6%
1463,JOBMIX 1,MP 2,2024-11-15,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6564,433,6131,7.1%
1464,JOBMIX 1,MP 3,2024-11-15,2024,11,Jumat,TU 6 ABU-ABU,3270,162,3108,5.2%
1465,JOBMIX 1,MP 4,2024-11-15,2024,11,Jumat,PAVING 8 K300 ABU-ABU,4872,62,4810,1.3%
1466,JOBMIX 1,MP 5,2024-11-15,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6492,74,6418,1.2%
1467,JOBMIX 1,MP 6,2024-11-15,2024,11,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2466,17,2449,0.7%
1468,JOBMIX 1,MP 1,2024-11-16,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4980,199,4781,4.2%
1469,JOBMIX 1,MP 2,2024-11-16,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4980,241,4739,5.1%
1470,JOBMIX 1,MP 3,2024-11-16,2024,11,Sabtu,TU 6 ABU-ABU,2502,97,2405,4.0%
1471,JOBMIX 1,MP 4,2024-11-16,2024,11,Sabtu,PAVING 8 K300 ABU-ABU,3744,12,3732,0.3%
1472,JOBMIX 1,MP 5,2024-11-16,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4200,114,4086,2.8%
1473,JOBMIX 1,MP 6,2024-11-16,2024,11,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1866,15,1851,0.8%
1474,JOBMIX 1,MP 1,2024-11-18,2024,11,Senin,PAVING 6 K300 ABU-ABU,6492,245,6247,3.9%
1475,JOBMIX 1,MP 2,2024-11-18,2024,11,Senin,PAVING 6 K300 ABU-ABU,6480,325,6155,5.3%
1476,JOBMIX 1,MP 3,2024-11-18,2024,11,Senin,TU 6 ABU-ABU,3258,74,3184,2.3%
1477,JOBMIX 1,MP 4,2024-11-18,2024,11,Senin,PAVING 8 K300 ABU-ABU,3336,59,3277,1.8%
1478,JOBMIX 1,MP 5,2024-11-18,2024,11,Senin,PAVING 6 K300 ABU-ABU,5880,65,5815,1.1%
1479,JOBMIX 1,MP 6,2024-11-18,2024,11,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2214,15,2199,0.7%
1480,JOBMIX 1,MP 1,2024-11-19,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6600,173,6427,2.7%
1481,JOBMIX 1,MP 2,2024-11-19,2024,11,Selasa,PAVING 6 K300 ABU-ABU,6972,302,6670,4.5%
1482,JOBMIX 1,MP 3,2024-11-19,2024,11,Selasa,TU 6 ABU-ABU,3522,103,3419,3.0%
1483,JOBMIX 1,MP 4,2024-11-19,2024,11,Selasa,PAVING 8 K300 ABU-ABU,4848,10,4838,0.2%
1484,JOBMIX 1,MP 5,2024-11-19,2024,11,Selasa,PAVING 6 K300 ABU-ABU,7008,36,6972,0.5%
1485,JOBMIX 1,MP 6,2024-11-19,2024,11,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2310,8,2302,0.3%
1486,JOBMIX 1,MP 3,2024-11-20,2024,11,Rabu,TU 6 ABU-ABU,3504,80,3424,2.3%
1487,JOBMIX 1,MP 4,2024-11-20,2024,11,Rabu,PAVING 8 K300 ABU-ABU,4092,25,4067,0.6%
1488,JOBMIX 1,MP 5,2024-11-20,2024,11,Rabu,PAVING 6 K300 ABU-ABU,6504,94,6410,1.5%
1489,JOBMIX 1,MP 6,2024-11-20,2024,11,Rabu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2028,10,2018,0.5%
1490,JOBMIX 1,MP 1,2024-11-20,2024,11,Rabu,PAVING 6 K300 ABU-ABU,7008,243,6765,3.6%
1491,JOBMIX 1,MP 2,2024-11-20,2024,11,Rabu,PAVING 6 K300 ABU-ABU,7044,415,6629,6.3%
1492,JOBMIX 1,MP 1,2024-11-21,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6744,212,6532,3.2%
1493,JOBMIX 1,MP 2,2024-11-21,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6012,345,5667,6.1%
1494,JOBMIX 1,MP 3,2024-11-21,2024,11,Kamis,TU 6 ABU-ABU,3516,67,3449,1.9%
1495,JOBMIX 1,MP 4,2024-11-21,2024,11,Kamis,PAVING 8 K300 ABU-ABU,4080,34,4046,0.8%
1496,JOBMIX 1,MP 5,2024-11-21,2024,11,Kamis,PAVING 6 K300 ABU-ABU,5196,77,5119,1.5%
1497,JOBMIX 1,MP 6,2024-11-21,2024,11,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2388,9,2379,0.4%
1498,JOBMIX 1,MP 3,2024-11-22,2024,11,Jumat,TU 6 ABU-ABU,3276,60,3216,1.9%
1499,JOBMIX 1,MP 4,2024-11-22,2024,11,Jumat,PAVING 8 K300 ABU-ABU,5232,36,5196,0.7%
1500,JOBMIX 1,MP 1,2024-11-22,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6240,298,5942,5.0%
1501,JOBMIX 1,MP 2,2024-11-22,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6528,450,6078,7.4%
1502,JOBMIX 1,MP 6,2024-11-22,2024,11,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2640,6,2634,0.2%
1503,JOBMIX 1,MP 5,2024-11-22,2024,11,Jumat,PAVING 6 K300 ABU-ABU,4224,36,4188,0.9%
1504,JOBMIX 1,MP 1,2024-11-23,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4416,172,4244,4.1%
1505,JOBMIX 1,MP 2,2024-11-23,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4464,243,4221,5.8%
1506,JOBMIX 1,MP 3,2024-11-23,2024,11,Sabtu,TU 6 ABU-ABU,2190,50,2140,2.3%
1507,JOBMIX 1,MP 4,2024-11-23,2024,11,Sabtu,PAVING 8 K300 ABU-ABU,3744,10,3734,0.3%
1508,JOBMIX 1,MP 6,2024-11-23,2024,11,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1860,2,1858,0.1%
1509,JOBMIX 1,MP 5,2024-11-23,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4584,52,4532,1.1%
1510,JOBMIX 1,MP 6,2024-11-25,2024,11,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2424,6,2418,0.2%
1511,JOBMIX 1,MP 5,2024-11-25,2024,11,Senin,PAVING 6 K300 ABU-ABU,6456,95,6361,1.5%
1512,JOBMIX 1,MP 4,2024-11-25,2024,11,Senin,PAVING 8 K300 ABU-ABU,4872,124,4748,2.6%
1513,JOBMIX 1,MP 3,2024-11-25,2024,11,Senin,TU 6 ABU-ABU,3732,92,3640,2.5%
1514,JOBMIX 1,MP 2,2024-11-25,2024,11,Senin,PAVING 6 K300 ABU-ABU,5772,0,5772,0.0%
1515,JOBMIX 1,MP 1,2024-11-25,2024,11,Senin,PAVING 6 K300 ABU-ABU,7188,228,6960,3.3%
1516,JOBMIX 1,MP 1,2024-11-26,2024,11,Selasa,TU 8 ABU-ABU,804,12,792,1.5%
1517,JOBMIX 1,MP 2,2024-11-26,2024,11,Selasa,PAVING 6 K300 ABU-ABU,5088,395,4693,8.4%
1518,JOBMIX 1,MP 3,2024-11-26,2024,11,Selasa,PAVING 6 K300 ABU-ABU,3600,15,3585,0.4%
1519,JOBMIX 1,MP 4,2024-11-26,2024,11,Selasa,PAVING 8 K300 ABU-ABU,4977,5,4972,0.1%
1520,JOBMIX 1,MP 5,2024-11-26,2024,11,Selasa,PAVING 6 K300 ABU-ABU,5244,14,5230,0.3%
1521,JOBMIX 1,MP 6,2024-11-26,2024,11,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2196,7,2189,0.3%
1522,JOBMIX 1,MP 1,2024-11-28,2024,11,Kamis,TU 8 ABU-ABU,1746,14,1732,0.8%
1523,JOBMIX 1,MP 2,2024-11-28,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6984,137,6847,2.0%
1524,JOBMIX 1,MP 3,2024-11-28,2024,11,Kamis,PAVING 6 K300 ABU-ABU,7020,137,6883,2.0%
1525,JOBMIX 1,MP 4,2024-11-28,2024,11,Kamis,PAVING 8 K300 ABU-ABU,5232,8,5224,0.2%
1526,JOBMIX 1,MP 5,2024-11-28,2024,11,Kamis,PAVING 6 K300 ABU-ABU,6960,36,6924,0.5%
1527,JOBMIX 1,MP 6,2024-11-28,2024,11,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2640,6,2634,0.2%
1528,JOBMIX 1,MP 1,2024-11-29,2024,11,Jumat,TU 8 ABU-ABU,2460,56,2404,2.3%
1529,JOBMIX 1,MP 2,2024-11-29,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6048,271,5777,4.7%
1530,JOBMIX 1,MP 3,2024-11-29,2024,11,Jumat,PAVING 6 K300 ABU-ABU,5460,345,5115,6.7%
1531,JOBMIX 1,MP 4,2024-11-29,2024,11,Jumat,PAVING 8 K300 ABU-ABU,4800,13,4787,0.3%
1532,JOBMIX 1,MP 5,2024-11-29,2024,11,Jumat,PAVING 6 K300 ABU-ABU,6516,83,6433,1.3%
1533,JOBMIX 1,MP 6,2024-11-29,2024,11,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2226,10,2216,0.5%
1534,JOBMIX 1,MP 1,2024-11-30,2024,11,Sabtu,TU 8 ABU-ABU,1866,22,1844,1.2%
1535,JOBMIX 1,MP 2,2024-11-30,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,4980,105,4875,2.2%
1536,JOBMIX 1,MP 3,2024-11-30,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,5016,91,4925,1.8%
1537,JOBMIX 1,MP 4,2024-11-30,2024,11,Sabtu,PAVING 8 K300 ABU-ABU,3732,7,3725,0.2%
1538,JOBMIX 1,MP 5,2024-11-30,2024,11,Sabtu,PAVING 6 K300 ABU-ABU,5004,34,4970,0.7%
1539,JOBMIX 1,MP 6,2024-11-30,2024,11,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1890,4,1886,0.2%
1540,JOBMIX 1,MP 1,2024-12-02,2024,12,Senin,KANSTIN 425 K300 ABU-ABU,280,0,280,0.0%
1541,JOBMIX 1,MP 2,2024-12-02,2024,12,Senin,PAVING 6 K300 ABU-ABU,6540,101,6439,1.6%
1542,JOBMIX 1,MP 3,2024-12-02,2024,12,Senin,TU 6 ABU-ABU,3258,60,3198,1.9%
1543,JOBMIX 1,MP 4,2024-12-02,2024,12,Senin,PAVING 6 K300 ABU-ABU,4392,20,4372,0.5%
1544,JOBMIX 1,MP 5,2024-12-02,2024,12,Senin,PAVING 6 K300 ABU-ABU,4584,67,4517,1.5%
1545,JOBMIX 1,MP 6,2024-12-02,2024,12,Senin,KANSTIN 421 K300 ABU-ABU,30,0,30,0.0%
1546,JOBMIX 1,MP 7,2024-12-02,2024,12,Senin,PAVING 8 K300 ABU-ABU,2412,25,2387,1.0%
1547,JOBMIX 1,MP 1,2024-12-03,2024,12,Selasa,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1548,JOBMIX 1,MP 2,2024-12-03,2024,12,Selasa,PAVING 6 K300 ABU-ABU,6984,160,6824,2.3%
1549,JOBMIX 1,MP 3,2024-12-03,2024,12,Selasa,TU 6 ABU-ABU,3528,77,3451,2.2%
1550,JOBMIX 1,MP 4,2024-12-03,2024,12,Selasa,PAVING 6 K300 ABU-ABU,7008,67,6941,1.0%
1551,JOBMIX 1,MP 5,2024-12-03,2024,12,Selasa,PAVING 6 K300 ABU-ABU,6984,129,6855,1.9%
1552,JOBMIX 1,MP 7,2024-12-03,2024,12,Selasa,PAVING 8 K300 ABU-ABU,5256,0,5256,0.0%
1553,JOBMIX 1,MP 1,2024-12-04,2024,12,Rabu,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1554,JOBMIX 1,MP 2,2024-12-04,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6468,238,6230,3.8%
1555,JOBMIX 1,MP 3,2024-12-04,2024,12,Rabu,TU 6 ABU-ABU,3504,81,3423,2.4%
1556,JOBMIX 1,MP 4,2024-12-04,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6984,33,6951,0.5%
1557,JOBMIX 1,MP 5,2024-12-04,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6972,106,6866,1.5%
1558,JOBMIX 1,MP 6,2024-12-04,2024,12,Rabu,KANSTIN 421 K300 ABU-ABU,582,38,544,7.0%
1559,JOBMIX 1,MP 1,2024-12-05,2024,12,Kamis,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1560,JOBMIX 1,MP 2,2024-12-05,2024,12,Kamis,PAVING 6 K300 ABU-ABU,6996,104,6892,1.5%
1561,JOBMIX 1,MP 3,2024-12-05,2024,12,Kamis,TU 6 ABU-ABU,78,0,78,0.0%
1562,JOBMIX 1,MP 4,2024-12-05,2024,12,Kamis,PAVING 6 K300 ABU-ABU,5940,35,5905,0.6%
1563,JOBMIX 1,MP 5,2024-12-05,2024,12,Kamis,PAVING 6 K300 ABU-ABU,6984,42,6942,0.6%
1564,JOBMIX 1,MP 6,2024-12-05,2024,12,Kamis,KANSTIN 421 K300 ABU-ABU,918,0,918,0.0%
1565,JOBMIX 1,MP 7,2024-12-05,2024,12,Kamis,PAVING 8 K300 ABU-ABU,3588,62,3526,1.8%
1566,JOBMIX 1,MP 1,2024-12-06,2024,12,Jumat,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1567,JOBMIX 1,MP 2,2024-12-06,2024,12,Jumat,PAVING 6 K300 ABU-ABU,6312,186,6126,3.0%
1568,JOBMIX 1,MP 3,2024-12-06,2024,12,Jumat,TU 6 ABU-ABU,3156,55,3101,1.8%
1569,JOBMIX 1,MP 4,2024-12-06,2024,12,Jumat,PAVING 6 K300 ABU-ABU,4968,67,4901,1.4%
1570,JOBMIX 1,MP 5,2024-12-06,2024,12,Jumat,PAVING 6 K300 ABU-ABU,6984,108,6876,1.6%
1571,JOBMIX 1,MP 6,2024-12-06,2024,12,Jumat,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
1572,JOBMIX 1,MP 7,2024-12-06,2024,12,Jumat,PAVING 8 K300 ABU-ABU,228,0,228,0.0%
1573,JOBMIX 1,MP 1,2024-12-07,2024,12,Sabtu,KANSTIN 425 K300 ABU-ABU,242,0,242,0.0%
1574,JOBMIX 1,MP 2,2024-12-07,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,4992,136,4856,2.8%
1575,JOBMIX 1,MP 3,2024-12-07,2024,12,Sabtu,TU 6 ABU-ABU,2502,29,2473,1.2%
1576,JOBMIX 1,MP 4,2024-12-07,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,4044,62,3982,1.6%
1577,JOBMIX 1,MP 5,2024-12-07,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,4344,49,4295,1.1%
1578,JOBMIX 1,MP 6,2024-12-07,2024,12,Sabtu,KANSTIN 421 K300 ABU-ABU,690,6,684,0.9%
1579,JOBMIX 1,MP 1,2024-12-09,2024,12,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1926,5,1921,0.3%
1580,JOBMIX 1,MP 2,2024-12-09,2024,12,Senin,PAVING 6 K300 ABU-ABU,6144,3,6141,0.0%
1581,JOBMIX 1,MP 3,2024-12-09,2024,12,Senin,TU 6 ABU-ABU,3246,9,3237,0.3%
1582,JOBMIX 1,MP 4,2024-12-09,2024,12,Senin,PAVING 6 K300 ABU-ABU,5280,0,5280,0.0%
1583,JOBMIX 1,MP 5,2024-12-09,2024,12,Senin,PAVING 6 K300 ABU-ABU,5292,0,5292,0.0%
1584,JOBMIX 1,MP 6,2024-12-09,2024,12,Senin,KANSTIN 421 K300 ABU-ABU,840,0,840,0.0%
1585,JOBMIX 1,MP 1,2024-12-10,2024,12,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2358,55,2303,2.4%
1586,JOBMIX 1,MP 2,2024-12-10,2024,12,Selasa,PAVING 6 K300 ABU-ABU,5352,210,5142,4.1%
1587,JOBMIX 1,MP 3,2024-12-10,2024,12,Selasa,TU 6 ABU-ABU,2718,38,2680,1.4%
1588,JOBMIX 1,MP 4,2024-12-10,2024,12,Selasa,PAVING 6 K300 ABU-ABU,4344,38,4306,0.9%
1589,JOBMIX 1,MP 5,2024-12-10,2024,12,Selasa,PAVING 6 K300 ABU-ABU,5520,57,5463,1.0%
